Logback 2024-03-22 20:54:37 INFO  o.g.m.MsServiceAppMs2Application:55 - trkid= traceID=0 span_id=0 - Starting MsServiceAppMs2Application v0.0.1-SNAPSHOT using Java 11.0.1 on c94ecdcb5e84 with PID 1 (/app-ms2.jar started by root in /)
Logback 2024-03-22 20:54:37 INFO  o.g.m.MsServiceAppMs2Application:637 - trkid= traceID=0 span_id=0 - No active profile set, falling back to default profiles: default
Logback 2024-03-22 20:56:17 DEBUG o.s.w.f.CommonsRequestLoggingFilter:55 - trkid= traceID=2407d185d3d5eaea826ac32949405cce span_id=facaa275fea84228 - After request [GET /metrics, client=192.168.224.2, headers=[host:"ms-service-app-ms2:8082", user-agent:"GrafanaAgent/v0.33.2", accept:"application/openmetrics-text;version=1.0.0,application/openmetrics-text;version=0.0.1;q=0.75,text/plain;version=0.0.4;q=0.5,*/*;q=0.1", accept-encoding:"gzip", x-prometheus-scrape-timeout-seconds:"10"]]
Logback 2024-03-22 20:56:27 DEBUG o.s.w.f.CommonsRequestLoggingFilter:47 - trkid= traceID=9e83df1965833f841c22566c75a64af5 span_id=a693492969b08c3a - Before request [GET /metrics, client=192.168.224.2, headers=[host:"ms-service-app-ms2:8082", user-agent:"GrafanaAgent/v0.33.2", accept:"application/openmetrics-text;version=1.0.0,application/openmetrics-text;version=0.0.1;q=0.75,text/plain;version=0.0.4;q=0.5,*/*;q=0.1", accept-encoding:"gzip", x-prometheus-scrape-timeout-seconds:"10"]]
Logback 2024-03-22 20:56:27 DEBUG o.s.w.f.CommonsRequestLoggingFilter:55 - trkid= traceID=9e83df1965833f841c22566c75a64af5 span_id=a693492969b08c3a - After request [GET /metrics, client=192.168.224.2, headers=[host:"ms-service-app-ms2:8082", user-agent:"GrafanaAgent/v0.33.2", accept:"application/openmetrics-text;version=1.0.0,application/openmetrics-text;version=0.0.1;q=0.75,text/plain;version=0.0.4;q=0.5,*/*;q=0.1", accept-encoding:"gzip", x-prometheus-scrape-timeout-seconds:"10"]]
Logback 2024-03-22 20:56:27 DEBUG o.s.w.f.CommonsRequestLoggingFilter:47 - trkid= traceID=5abd800d2b5a4bbc769546fa7c8738ba span_id=f0ba37366345c88c - Before request [GET /seller/find/760, client=192.168.224.5, headers=[traceparent:"00-5abd800d2b5a4bbc769546fa7c8738ba-9c368fa36ccf9d8c-01", host:"ms-service-app-ms2:8082", connection:"Keep-Alive", accept-encoding:"gzip", user-agent:"okhttp/3.14.9"]]
Logback 2024-03-22 20:56:27 DEBUG o.s.w.f.CommonsRequestLoggingFilter:55 - trkid= traceID=5abd800d2b5a4bbc769546fa7c8738ba span_id=f0ba37366345c88c - After request [GET /seller/find/760, client=192.168.224.5, headers=[traceparent:"00-5abd800d2b5a4bbc769546fa7c8738ba-9c368fa36ccf9d8c-01", host:"ms-service-app-ms2:8082", connection:"Keep-Alive", accept-encoding:"gzip", user-agent:"okhttp/3.14.9"]]
Logback 2024-03-22 20:56:37 DEBUG o.s.w.f.CommonsRequestLoggingFilter:47 - trkid= traceID=4e5f87511713998b659b20e0ebd23082 span_id=3234cf87fa268cd3 - Before request [GET /metrics, client=192.168.224.2, headers=[host:"ms-service-app-ms2:8082", user-agent:"GrafanaAgent/v0.33.2", accept:"application/openmetrics-text;version=1.0.0,application/openmetrics-text;version=0.0.1;q=0.75,text/plain;version=0.0.4;q=0.5,*/*;q=0.1", accept-encoding:"gzip", x-prometheus-scrape-timeout-seconds:"10"]]
Logback 2024-03-22 20:56:37 DEBUG o.s.w.f.CommonsRequestLoggingFilter:55 - trkid= traceID=4e5f87511713998b659b20e0ebd23082 span_id=3234cf87fa268cd3 - After request [GET /metrics, client=192.168.224.2, headers=[host:"ms-service-app-ms2:8082", user-agent:"GrafanaAgent/v0.33.2", accept:"application/openmetrics-text;version=1.0.0,application/openmetrics-text;version=0.0.1;q=0.75,text/plain;version=0.0.4;q=0.5,*/*;q=0.1", accept-encoding:"gzip", x-prometheus-scrape-timeout-seconds:"10"]]
Logback 2024-03-22 20:56:47 DEBUG o.s.w.f.CommonsRequestLoggingFilter:47 - trkid= traceID=2399c7073a0358b15b01c9fc0d1327f2 span_id=4f1d478cbb383ebd - Before request [GET /metrics, client=192.168.224.2, headers=[host:"ms-service-app-ms2:8082", user-agent:"GrafanaAgent/v0.33.2", accept:"application/openmetrics-text;version=1.0.0,application/openmetrics-text;version=0.0.1;q=0.75,text/plain;version=0.0.4;q=0.5,*/*;q=0.1", accept-encoding:"gzip", x-prometheus-scrape-timeout-seconds:"10"]]
Logback 2024-03-22 20:56:47 DEBUG o.s.w.f.CommonsRequestLoggingFilter:55 - trkid= traceID=2399c7073a0358b15b01c9fc0d1327f2 span_id=4f1d478cbb383ebd - After request [GET /metrics, client=192.168.224.2, headers=[host:"ms-service-app-ms2:8082", user-agent:"GrafanaAgent/v0.33.2", accept:"application/openmetrics-text;version=1.0.0,application/openmetrics-text;version=0.0.1;q=0.75,text/plain;version=0.0.4;q=0.5,*/*;q=0.1", accept-encoding:"gzip", x-prometheus-scrape-timeout-seconds:"10"]]
Logback 2024-03-22 20:56:57 DEBUG o.s.w.f.CommonsRequestLoggingFilter:47 - trkid= traceID=0a63fc650e0cf39e10bd9e72f3b57e33 span_id=6a5603b94bae8438 - Before request [GET /metrics, client=192.168.224.2, headers=[host:"ms-service-app-ms2:8082", user-agent:"GrafanaAgent/v0.33.2", accept:"application/openmetrics-text;version=1.0.0,application/openmetrics-text;version=0.0.1;q=0.75,text/plain;version=0.0.4;q=0.5,*/*;q=0.1", accept-encoding:"gzip", x-prometheus-scrape-timeout-seconds:"10"]]
Logback 2024-03-22 20:56:57 DEBUG o.s.w.f.CommonsRequestLoggingFilter:55 - trkid= traceID=0a63fc650e0cf39e10bd9e72f3b57e33 span_id=6a5603b94bae8438 - After request [GET /metrics, client=192.168.224.2, headers=[host:"ms-service-app-ms2:8082", user-agent:"GrafanaAgent/v0.33.2", accept:"application/openmetrics-text;version=1.0.0,application/openmetrics-text;version=0.0.1;q=0.75,text/plain;version=0.0.4;q=0.5,*/*;q=0.1", accept-encoding:"gzip", x-prometheus-scrape-timeout-seconds:"10"]]
Logback 2024-03-22 20:56:59 DEBUG o.s.w.f.CommonsRequestLoggingFilter:47 - trkid= traceID=ee11db92a89ecd6cb441c414e27182a2 span_id=00d4255a98253a94 - Before request [GET /seller/find/693, client=192.168.224.5, headers=[traceparent:"00-ee11db92a89ecd6cb441c414e27182a2-663d90a86acd3a1e-01", host:"ms-service-app-ms2:8082", connection:"Keep-Alive", accept-encoding:"gzip", user-agent:"okhttp/3.14.9"]]
Logback 2024-03-22 20:56:59 DEBUG o.s.w.f.CommonsRequestLoggingFilter:55 - trkid= traceID=ee11db92a89ecd6cb441c414e27182a2 span_id=00d4255a98253a94 - After request [GET /seller/find/693, client=192.168.224.5, headers=[traceparent:"00-ee11db92a89ecd6cb441c414e27182a2-663d90a86acd3a1e-01", host:"ms-service-app-ms2:8082", connection:"Keep-Alive", accept-encoding:"gzip", user-agent:"okhttp/3.14.9"]]
Logback 2024-03-22 20:57:07 DEBUG o.s.w.f.CommonsRequestLoggingFilter:47 - trkid= traceID=7f06bf9943563f92a0b038cbff5aa8ec span_id=6caf03a02c024b86 - Before request [GET /metrics, client=192.168.224.2, headers=[host:"ms-service-app-ms2:8082", user-agent:"GrafanaAgent/v0.33.2", accept:"application/openmetrics-text;version=1.0.0,application/openmetrics-text;version=0.0.1;q=0.75,text/plain;version=0.0.4;q=0.5,*/*;q=0.1", accept-encoding:"gzip", x-prometheus-scrape-timeout-seconds:"10"]]
Logback 2024-03-22 20:57:07 DEBUG o.s.w.f.CommonsRequestLoggingFilter:55 - trkid= traceID=7f06bf9943563f92a0b038cbff5aa8ec span_id=6caf03a02c024b86 - After request [GET /metrics, client=192.168.224.2, headers=[host:"ms-service-app-ms2:8082", user-agent:"GrafanaAgent/v0.33.2", accept:"application/openmetrics-text;version=1.0.0,application/openmetrics-text;version=0.0.1;q=0.75,text/plain;version=0.0.4;q=0.5,*/*;q=0.1", accept-encoding:"gzip", x-prometheus-scrape-timeout-seconds:"10"]]
Logback 2024-03-22 20:57:13 DEBUG o.s.w.f.CommonsRequestLoggingFilter:47 - trkid= traceID=30c2f60388a9ba580642c9335e9dfcf1 span_id=70df863e49b01b9e - Before request [GET /seller/find/592, client=192.168.224.5, headers=[traceparent:"00-30c2f60388a9ba580642c9335e9dfcf1-2b6c32669d57688b-01", host:"ms-service-app-ms2:8082", connection:"Keep-Alive", accept-encoding:"gzip", user-agent:"okhttp/3.14.9"]]
Logback 2024-03-22 20:57:13 DEBUG o.s.w.f.CommonsRequestLoggingFilter:55 - trkid= traceID=30c2f60388a9ba580642c9335e9dfcf1 span_id=70df863e49b01b9e - After request [GET /seller/find/592, client=192.168.224.5, headers=[traceparent:"00-30c2f60388a9ba580642c9335e9dfcf1-2b6c32669d57688b-01", host:"ms-service-app-ms2:8082", connection:"Keep-Alive", accept-encoding:"gzip", user-agent:"okhttp/3.14.9"]]
Logback 2024-03-22 20:57:17 DEBUG o.s.w.f.CommonsRequestLoggingFilter:47 - trkid= traceID=c429042bb788abb0db5929faed28c8b9 span_id=d5349e856aa7ded0 - Before request [GET /metrics, client=192.168.224.2, headers=[host:"ms-service-app-ms2:8082", user-agent:"GrafanaAgent/v0.33.2", accept:"application/openmetrics-text;version=1.0.0,application/openmetrics-text;version=0.0.1;q=0.75,text/plain;version=0.0.4;q=0.5,*/*;q=0.1", accept-encoding:"gzip", x-prometheus-scrape-timeout-seconds:"10"]]
Logback 2024-03-22 20:57:17 DEBUG o.s.w.f.CommonsRequestLoggingFilter:55 - trkid= traceID=c429042bb788abb0db5929faed28c8b9 span_id=d5349e856aa7ded0 - After request [GET /metrics, client=192.168.224.2, headers=[host:"ms-service-app-ms2:8082", user-agent:"GrafanaAgent/v0.33.2", accept:"application/openmetrics-text;version=1.0.0,application/openmetrics-text;version=0.0.1;q=0.75,text/plain;version=0.0.4;q=0.5,*/*;q=0.1", accept-encoding:"gzip", x-prometheus-scrape-timeout-seconds:"10"]]
Logback 2024-03-22 20:57:27 DEBUG o.s.w.f.CommonsRequestLoggingFilter:47 - trkid= traceID=147d26a6aec76706f22030f219262cd5 span_id=632dc2b49b520874 - Before request [GET /metrics, client=192.168.224.2, headers=[host:"ms-service-app-ms2:8082", user-agent:"GrafanaAgent/v0.33.2", accept:"application/openmetrics-text;version=1.0.0,application/openmetrics-text;version=0.0.1;q=0.75,text/plain;version=0.0.4;q=0.5,*/*;q=0.1", accept-encoding:"gzip", x-prometheus-scrape-timeout-seconds:"10"]]
Logback 2024-03-22 20:57:27 DEBUG o.s.w.f.CommonsRequestLoggingFilter:55 - trkid= traceID=147d26a6aec76706f22030f219262cd5 span_id=632dc2b49b520874 - After request [GET /metrics, client=192.168.224.2, headers=[host:"ms-service-app-ms2:8082", user-agent:"GrafanaAgent/v0.33.2", accept:"application/openmetrics-text;version=1.0.0,application/openmetrics-text;version=0.0.1;q=0.75,text/plain;version=0.0.4;q=0.5,*/*;q=0.1", accept-encoding:"gzip", x-prometheus-scrape-timeout-seconds:"10"]]
Logback 2024-03-22 20:57:37 DEBUG o.s.w.f.CommonsRequestLoggingFilter:47 - trkid= traceID=ab56490bec224802e75231862c3b8944 span_id=1e113afccb82c637 - Before request [GET /metrics, client=192.168.224.2, headers=[host:"ms-service-app-ms2:8082", user-agent:"GrafanaAgent/v0.33.2", accept:"application/openmetrics-text;version=1.0.0,application/openmetrics-text;version=0.0.1;q=0.75,text/plain;version=0.0.4;q=0.5,*/*;q=0.1", accept-encoding:"gzip", x-prometheus-scrape-timeout-seconds:"10"]]
Logback 2024-03-22 20:57:37 DEBUG o.s.w.f.CommonsRequestLoggingFilter:55 - trkid= traceID=ab56490bec224802e75231862c3b8944 span_id=1e113afccb82c637 - After request [GET /metrics, client=192.168.224.2, headers=[host:"ms-service-app-ms2:8082", user-agent:"GrafanaAgent/v0.33.2", accept:"application/openmetrics-text;version=1.0.0,application/openmetrics-text;version=0.0.1;q=0.75,text/plain;version=0.0.4;q=0.5,*/*;q=0.1", accept-encoding:"gzip", x-prometheus-scrape-timeout-seconds:"10"]]
Logback 2024-03-22 20:57:45 DEBUG o.s.w.f.CommonsRequestLoggingFilter:47 - trkid= traceID=e7170d5afdbd243db7b46ad169b9e34c span_id=587cf7864a89aa18 - Before request [GET /seller/find/36, client=192.168.224.5, headers=[traceparent:"00-e7170d5afdbd243db7b46ad169b9e34c-1f4de76dd2a17fd9-01", host:"ms-service-app-ms2:8082", connection:"Keep-Alive", accept-encoding:"gzip", user-agent:"okhttp/3.14.9"]]
Logback 2024-03-22 20:57:46 DEBUG o.s.w.f.CommonsRequestLoggingFilter:55 - trkid= traceID=e7170d5afdbd243db7b46ad169b9e34c span_id=587cf7864a89aa18 - After request [GET /seller/find/36, client=192.168.224.5, headers=[traceparent:"00-e7170d5afdbd243db7b46ad169b9e34c-1f4de76dd2a17fd9-01", host:"ms-service-app-ms2:8082", connection:"Keep-Alive", accept-encoding:"gzip", user-agent:"okhttp/3.14.9"]]
